season,seasonType,week,pollDate,pollType,teamId,team,conference,ranking,points,firstPlaceVotes
2013,regular,19,,Coaches Poll,97,Georgetown,Big East,5.0,611,0
2013,regular,19,,Coaches Poll,131,Kansas,Big 12,6.0,601,0
2013,regular,19,,Coaches Poll,169,Michigan State,Big Ten,7.0,557,0
2013,regular,19,,Coaches Poll,170,Michigan,Big Ten,8.0,542,0
2013,regular,19,,Coaches Poll,216,Ohio State,Big Ten,9.0,533,0
2013,regular,19,,Coaches Poll,168,Miami,ACC,10.0,502,0
2013,regular,19,,Coaches Poll,87,Florida,SEC,11.0,472,0
2013,regular,19,,Coaches Poll,132,Kansas State,Big 12,12.0,410,0
2013,regular,19,,Coaches Poll,157,Marquette,Big East,13.0,400,0
2013,regular,19,,Coaches Poll,191,New Mexico,Mountain West,14.0,345,0
2013,regular,19,,Coaches Poll,218,Oklahoma State,Big 12,15.0,331,0
2013,regular,19,,Coaches Poll,252,Saint Louis,A-10,16.0,287,0
2013,regular,19,,Coaches Poll,163,Memphis,CUSA,17.0,269,0
2013,regular,19,,Coaches Poll,11,Arizona,Pac-12,18.0,252,0
2013,regular,19,,Coaches Poll,229,Pittsburgh,Big East,19.0,238,0
2013,regular,19,,Coaches Poll,286,Syracuse,Big East,20.0,171,0
2013,regular,19,,Coaches Poll,253,Saint Mary's,WCC,21.0,136,0
2013,regular,19,,Coaches Poll,333,VCU,A-10,22.0,112,0
2013,regular,19,,Coaches Poll,355,Wisconsin,Big Ten,23.0,106,0
2013,regular,19,,Coaches Poll,61,Creighton,MVC,24.0,94,0
2013,regular,19,,Coaches Poll,313,UCLA,Pac-12,25.0,72,0
2013,regular,19,,Coaches Poll,213,Notre Dame,Big East,,46,0
2013,regular,19,,Coaches Poll,200,North Carolina,ACC,,30,0
2013,regular,19,,Coaches Poll,34,Butler,A-10,,24,0
2013,regular,19,,Coaches Poll,57,Colorado State,Mountain West,,13,0
2013,regular,19,,Coaches Poll,22,Belmont,OVC,,9,0
2013,regular,19,,Coaches Poll,171,Middle Tennessee,Sun Belt,,5,0
2013,regular,19,,Coaches Poll,177,Missouri,SEC,,4,0
2013,regular,19,,Coaches Poll,257,San Diego State,Mountain West,,2,0
2013,regular,19,,Coaches Poll,352,Wichita State,MVC,,1,0
2013,regular,19,,Coaches Poll,282,Stephen F. Austin,Southland,,1,0
2013,regular,19,,Coaches Poll,322,UNLV,Mountain West,,1,0
2013,regular,19,,Coaches Poll,135,Kentucky,SEC,,1,0
2013,regular,19,,Coaches Poll,40,California,Pac-12,,1,0
2014,regular,1,,AP Top 25,135,Kentucky,SEC,1.0,1546,27
2014,regular,1,,AP Top 25,169,Michigan State,Big Ten,2.0,1543,22
2014,regular,1,,AP Top 25,150,Louisville,American,3.0,1501,14
2014,regular,1,,AP Top 25,72,Duke,ACC,4.0,1435,2
2014,regular,1,,AP Top 25,131,Kansas,Big 12,5.0,1357,0
2014,regular,1,,AP Top 25,11,Arizona,Pac-12,6.0,1311,0
2014,regular,1,,AP Top 25,170,Michigan,Big Ten,7.0,1120,0
2014,regular,1,,AP Top 25,218,Oklahoma State,Big 12,8.0,1093,0
2014,regular,1,,AP Top 25,286,Syracuse,ACC,8.0,1093,0
2014,regular,1,,AP Top 25,87,Florida,SEC,10.0,1048,0
2014,regular,1,,AP Top 25,216,Ohio State,Big Ten,11.0,1036,0
2014,regular,1,,AP Top 25,200,North Carolina,ACC,12.0,954,0
2014,regular,1,,AP Top 25,163,Memphis,American,13.0,741,0
2014,regular,1,,AP Top 25,333,VCU,A-10,14.0,680,0
2014,regular,1,,AP Top 25,102,Gonzaga,WCC,15.0,538,0
2014,regular,1,,AP Top 25,352,Wichita State,MVC,16.0,512,0
2014,regular,1,,AP Top 25,157,Marquette,Big East,17.0,510,0
2014,regular,1,,AP Top 25,314,UConn,American,18.0,448,0
2014,regular,1,,AP Top 25,314,UConn,Big East,18.0,448,0
2014,regular,1,,AP Top 25,223,Oregon,Pac-12,19.0,408,0
2014,regular,1,,AP Top 25,355,Wisconsin,Big Ten,20.0,338,0
2014,regular,1,,AP Top 25,213,Notre Dame,ACC,21.0,332,0
2014,regular,1,,AP Top 25,313,UCLA,Pac-12,22.0,244,0
2014,regular,1,,AP Top 25,191,New Mexico,Mountain West,23.0,213,0
2014,regular,1,,AP Top 25,339,Virginia,ACC,24.0,189,0
2014,regular,1,,AP Top 25,20,Baylor,Big 12,25.0,180,0
2014,regular,1,,AP Top 25,56,Colorado,Pac-12,,83,0
2014,regular,1,,AP Top 25,137,La Salle,A-10,,4,0
2014,regular,1,,AP Top 25,252,Saint Louis,A-10,,3,0
2014,regular,1,,AP Top 25,26,Boston College,ACC,,5,0
2014,regular,1,,AP Top 25,229,Pittsburgh,ACC,,6,0
2014,regular,1,,AP Top 25,51,Cincinnati,American,,1,0
2014,regular,1,,AP Top 25,338,Villanova,Big East,,14,0
2014,regular,1,,AP Top 25,97,Georgetown,Big East,,11,0
2014,regular,1,,AP Top 25,279,St. John's,Big East,,3,0
2014,regular,1,,AP Top 25,61,Creighton,Big East,,145,0
2014,regular,1,,AP Top 25,121,Indiana,Big Ten,,111,0
2014,regular,1,,AP Top 25,124,Iowa,Big Ten,,83,0
2014,regular,1,,AP Top 25,107,Harvard,Ivy,,46,0
2014,regular,1,,AP Top 25,322,UNLV,Mountain West,,8,0
2014,regular,1,,AP Top 25,25,Boise State,Mountain West,,22,0
2014,regular,1,,AP Top 25,292,Tennessee,SEC,,176,0
2014,regular,1,,AP Top 25,136,LSU,SEC,,6,0
2014,regular,1,,AP Top 25,177,Missouri,SEC,,3,0
2014,regular,1,,AP Top 25,343,Washington,Pac-12,,8,0
2014,regular,1,,AP Top 25,281,Stanford,Pac-12,,6,0
2014,regular,1,,AP Top 25,10,Arizona State,Pac-12,,11,0
2014,postseason,1,,Coaches Poll,314,UConn,American,1.0,791,30
2014,postseason,1,,Coaches Poll,314,UConn,Big East,1.0,791,30
2014,regular,1,,Coaches Poll,135,Kentucky,SEC,1.0,767,16
2014,regular,1,,Coaches Poll,169,Michigan State,Big Ten,2.0,749,3
2014,postseason,1,,Coaches Poll,135,Kentucky,SEC,2.0,759,1
2014,regular,1,,Coaches Poll,150,Louisville,American,3.0,741,10
2014,postseason,1,,Coaches Poll,87,Florida,SEC,3.0,735,0
2014,regular,1,,Coaches Poll,72,Duke,ACC,4.0,710,3
2014,postseason,1,,Coaches Poll,355,Wisconsin,Big Ten,4.0,704,0
2014,postseason,1,,Coaches Poll,11,Arizona,Pac-12,5.0,637,0
2014,regular,1,,Coaches Poll,11,Arizona,Pac-12,5.0,637,0
2014,postseason,1,,Coaches Poll,170,Michigan,Big Ten,6.0,594,0
2014,regular,1,,Coaches Poll,131,Kansas,Big 12,6.0,623,0
2014,postseason,1,,Coaches Poll,352,Wichita State,MVC,7.0,583,1
2014,regular,1,,Coaches Poll,286,Syracuse,ACC,7.0,551,0
2014,postseason,1,,Coaches Poll,169,Michigan State,Big Ten,8.0,553,0
2014,regular,1,,Coaches Poll,87,Florida,SEC,8.0,550,0
2014,postseason,1,,Coaches Poll,150,Louisville,American,9.0,545,0
2014,regular,1,,Coaches Poll,170,Michigan,Big Ten,9.0,548,0
2014,regular,1,,Coaches Poll,216,Ohio State,Big Ten,10.0,533,0
2014,postseason,1,,Coaches Poll,339,Virginia,ACC,10.0,539,0
2014,postseason,1,,Coaches Poll,125,Iowa State,Big 12,11.0,457,0
2014,regular,1,,Coaches Poll,200,North Carolina,ACC,11.0,494,0
2014,postseason,1,,Coaches Poll,257,San Diego State,Mountain West,12.0,453,0
2014,regular,1,,Coaches Poll,218,Oklahoma State,Big 12,12.0,462,0
2014,regular,1,,Coaches Poll,163,Memphis,American,13.0,334,0
2014,postseason,1,,Coaches Poll,338,Villanova,Big East,13.0,367,0
2014,postseason,1,,Coaches Poll,131,Kansas,Big 12,14.0,341,0
2014,regular,1,,Coaches Poll,102,Gonzaga,WCC,14.0,270,0
2014,postseason,1,,Coaches Poll,313,UCLA,Pac-12,15.0,297,0
2014,regular,1,,Coaches Poll,333,VCU,A-10,15.0,258,0
2014,postseason,1,,Coaches Poll,72,Duke,ACC,16.0,276,0
2014,regular,1,,Coaches Poll,352,Wichita State,MVC,16.0,233,0
2014,regular,1,,Coaches Poll,157,Marquette,Big East,17.0,230,0
2014,postseason,1,,Coaches Poll,286,Syracuse,ACC,17.0,263,0
2014,regular,1,,Coaches Poll,223,Oregon,Pac-12,18.0,175,0
2014,postseason,1,,Coaches Poll,64,Dayton,A-10,18.0,246,0
2014,postseason,1,,Coaches Poll,20,Baylor,Big 12,18.0,246,0
2014,regular,1,,Coaches Poll,314,UConn,Big East,19.0,167,0
2014,regular,1,,Coaches Poll,314,UConn,American,19.0,167,0
2014,regular,1,,Coaches Poll,191,New Mexico,Mountain West,20.0,153,0
2014,postseason,1,,Coaches Poll,61,Creighton,Big East,20.0,190,0
2014,regular,1,,Coaches Poll,355,Wisconsin,Big Ten,21.0,148,0
2014,postseason,1,,Coaches Poll,200,North Carolina,ACC,21.0,156,0
2014,regular,1,,Coaches Poll,213,Notre Dame,ACC,22.0,128,0
2014,postseason,1,,Coaches Poll,51,Cincinnati,American,22.0,126,0
2014,regular,1,,Coaches Poll,313,UCLA,Pac-12,23.0,121,0
2014,postseason,1,,Coaches Poll,292,Tennessee,SEC,23.0,122,0
2014,postseason,1,,Coaches Poll,281,Stanford,Pac-12,24.0,104,0
2014,regular,1,,Coaches Poll,121,Indiana,Big Ten,24.0,118,0
2014,postseason,1,,Coaches Poll,252,Saint Louis,A-10,25.0,75,0
2014,regular,1,,Coaches Poll,339,Virginia,ACC,25.0,103,0
2014,postseason,1,,Coaches Poll,191,New Mexico,Mountain West,,50,0
2014,regular,1,,Coaches Poll,25,Boise State,Mountain West,,11,0
2014,regular,1,,Coaches Poll,56,Colorado,Pac-12,,93,0
2014,regular,1,,Coaches Poll,322,UNLV,Mountain West,,1,0
2014,regular,1,,Coaches Poll,107,Harvard,Ivy,,28,0
2014,postseason,1,,Coaches Poll,107,Harvard,Ivy,,21,0
2014,postseason,1,,Coaches Poll,173,Minnesota,Big Ten,,7,0
2014,regular,1,,Coaches Poll,292,Tennessee,SEC,,73,0
2014,regular,1,,Coaches Poll,40,California,Pac-12,,16,0
2014,regular,1,,Coaches Poll,124,Iowa,Big Ten,,86,0
2014,postseason,1,,Coaches Poll,216,Ohio State,Big Ten,,21,0
2014,postseason,1,,Coaches Poll,333,VCU,A-10,,11,0
2014,regular,1,,Coaches Poll,136,LSU,SEC,,2,0
2014,regular,1,,Coaches Poll,118,Illinois,Big Ten,,2,0
2014,regular,1,,Coaches Poll,98,Georgia,SEC,,1,0
2014,regular,1,,Coaches Poll,177,Missouri,SEC,,4,0
2014,regular,1,,Coaches Poll,10,Arizona State,Pac-12,,2,0
2014,postseason,1,,Coaches Poll,282,Stephen F. Austin,Southland,,7,0
2014,postseason,1,,Coaches Poll,202,North Dakota State,Summit,,1,0
2014,postseason,1,,Coaches Poll,102,Gonzaga,WCC,,10,0
2014,regular,1,,Coaches Poll,137,La Salle,A-10,,7,0
2014,regular,1,,Coaches Poll,252,Saint Louis,A-10,,8,0
2014,regular,1,,Coaches Poll,61,Creighton,Big East,,87,0
2014,postseason,1,,Coaches Poll,52,Clemson,ACC,,1,0
2014,postseason,1,,Coaches Poll,163,Memphis,American,,23,0
2014,postseason,1,,Coaches Poll,223,Oregon,Pac-12,,14,0
2014,postseason,1,,Coaches Poll,90,Florida State,ACC,,4,0
2014,postseason,1,,Coaches Poll,248,SMU,American,,7,0
2014,regular,1,,Coaches Poll,289,Temple,American,,4,0
2014,postseason,1,,Coaches Poll,251,Saint Joseph's,A-10,,9,0
2014,regular,1,,Coaches Poll,97,Georgetown,Big East,,38,0
2014,regular,1,,Coaches Poll,229,Pittsburgh,ACC,,23,0
2014,postseason,1,,Coaches Poll,217,Oklahoma,Big 12,,33,0
2014,regular,1,,Coaches Poll,338,Villanova,Big East,,4,0
2014,postseason,1,,Coaches Poll,229,Pittsburgh,ACC,,10,0
2014,regular,1,,Coaches Poll,132,Kansas State,Big 12,,3,0
2014,regular,1,,Coaches Poll,125,Iowa State,Big 12,,2,0
2014,regular,1,,Coaches Poll,20,Baylor,Big 12,,102,0
2014,postseason,1,,Coaches Poll,295,Texas,Big 12,,12,0
2014,regular,2,,AP Top 25,135,Kentucky,SEC,1.0,1552,28
2014,regular,2,,AP Top 25,169,Michigan State,Big Ten,2.0,1549,22
2014,regular,2,,AP Top 25,150,Louisville,American,3.0,1494,12
2014,regular,2,,AP Top 25,72,Duke,ACC,4.0,1454,3
2014,regular,2,,AP Top 25,131,Kansas,Big 12,5.0,1358,0
2014,regular,2,,AP Top 25,11,Arizona,Pac-12,6.0,1291,0
2014,regular,2,,AP Top 25,170,Michigan,Big Ten,7.0,1154,0
2014,regular,2,,AP Top 25,218,Oklahoma State,Big 12,8.0,1124,0
2014,regular,2,,AP Top 25,286,Syracuse,ACC,9.0,1087,0
2014,regular,2,,AP Top 25,216,Ohio State,Big Ten,10.0,1033,0
2014,regular,2,,AP Top 25,87,Florida,SEC,11.0,995,0
2014,regular,2,,AP Top 25,200,North Carolina,ACC,12.0,950,0
2014,regular,2,,AP Top 25,163,Memphis,American,13.0,743,0
2014,regular,2,,AP Top 25,333,VCU,A-10,14.0,708,0
2014,regular,2,,AP Top 25,102,Gonzaga,WCC,15.0,561,0
2014,regular,2,,AP Top 25,352,Wichita State,MVC,16.0,555,0
2014,regular,2,,AP Top 25,157,Marquette,Big East,17.0,491,0
2014,regular,2,,AP Top 25,223,Oregon,Pac-12,18.0,484,0
2014,regular,2,,AP Top 25,314,UConn,American,19.0,441,0
2014,regular,2,,AP Top 25,314,UConn,Big East,19.0,441,0
2014,regular,2,,AP Top 25,355,Wisconsin,Big Ten,20.0,357,0
2014,regular,2,,AP Top 25,213,Notre Dame,ACC,21.0,328,0
2014,regular,2,,AP Top 25,191,New Mexico,Mountain West,22.0,240,0
2014,regular,2,,AP Top 25,20,Baylor,Big 12,23.0,235,0
2014,regular,2,,AP Top 25,313,UCLA,Pac-12,24.0,196,0
2014,regular,2,,AP Top 25,339,Virginia,ACC,25.0,170,0
2014,regular,2,,AP Top 25,61,Creighton,Big East,,148,0
2014,regular,2,,AP Top 25,292,Tennessee,SEC,,138,0
2014,regular,2,,AP Top 25,121,Indiana,Big Ten,,78,0
2014,regular,2,,AP Top 25,124,Iowa,Big Ten,,54,0
2014,regular,2,,AP Top 25,107,Harvard,Ivy,,46,0
2014,regular,2,,AP Top 25,25,Boise State,Mountain West,,24,0
2014,regular,2,,AP Top 25,56,Colorado,Pac-12,,18,0
2014,regular,2,,AP Top 25,338,Villanova,Big East,,14,0
2014,regular,2,,AP Top 25,10,Arizona State,Pac-12,,11,0
2014,regular,2,,AP Top 25,343,Washington,Pac-12,,8,0
2014,regular,2,,AP Top 25,136,LSU,SEC,,8,0
2014,regular,2,,AP Top 25,322,UNLV,Mountain West,,6,0
2014,regular,2,,AP Top 25,229,Pittsburgh,ACC,,6,0
2014,regular,2,,AP Top 25,97,Georgetown,Big East,,4,0
2014,regular,2,,AP Top 25,177,Missouri,SEC,,3,0
2014,regular,2,,AP Top 25,252,Saint Louis,A-10,,3,0
2014,regular,2,,AP Top 25,281,Stanford,Pac-12,,3,0
2014,regular,2,,AP Top 25,51,Cincinnati,American,,2,0
2014,regular,2,,AP Top 25,301,Towson,CAA,,1,0
2014,regular,2,,Coaches Poll,135,Kentucky,SEC,1.0,776,19
2014,regular,2,,Coaches Poll,169,Michigan State,Big Ten,2.0,752,2
2014,regular,2,,Coaches Poll,150,Louisville,American,3.0,745,9
2014,regular,2,,Coaches Poll,72,Duke,ACC,4.0,716,2
2014,regular,2,,Coaches Poll,11,Arizona,Pac-12,5.0,643,0
2014,regular,2,,Coaches Poll,131,Kansas,Big 12,6.0,639,0
2014,regular,2,,Coaches Poll,286,Syracuse,ACC,7.0,565,0
2014,regular,2,,Coaches Poll,170,Michigan,Big Ten,8.0,544,0
2014,regular,2,,Coaches Poll,216,Ohio State,Big Ten,9.0,542,0
2014,regular,2,,Coaches Poll,87,Florida,SEC,10.0,535,0
2014,regular,2,,Coaches Poll,200,North Carolina,ACC,11.0,493,0
2014,regular,2,,Coaches Poll,218,Oklahoma State,Big 12,12.0,472,0
2014,regular,2,,Coaches Poll,163,Memphis,American,13.0,336,0
2014,regular,2,,Coaches Poll,333,VCU,A-10,14.0,329,0
2014,regular,2,,Coaches Poll,102,Gonzaga,WCC,15.0,291,0
2014,regular,2,,Coaches Poll,352,Wichita State,MVC,16.0,277,0
2014,regular,2,,Coaches Poll,157,Marquette,Big East,17.0,238,0
2014,regular,2,,Coaches Poll,223,Oregon,Pac-12,18.0,233,0
2014,regular,2,,Coaches Poll,355,Wisconsin,Big Ten,19.0,177,0
2014,regular,2,,Coaches Poll,314,UConn,American,20.0,175,0
2014,regular,2,,Coaches Poll,314,UConn,Big East,20.0,175,0
2014,regular,2,,Coaches Poll,191,New Mexico,Mountain West,21.0,166,0
2014,regular,2,,Coaches Poll,213,Notre Dame,ACC,22.0,127,0
2014,regular,2,,Coaches Poll,121,Indiana,Big Ten,23.0,96,0
2014,regular,2,,Coaches Poll,313,UCLA,Pac-12,24.0,89,0
2014,regular,2,,Coaches Poll,339,Virginia,ACC,25.0,82,0
2014,regular,2,,Coaches Poll,20,Baylor,Big 12,25.0,82,0
2014,regular,2,,Coaches Poll,292,Tennessee,SEC,,63,0
2014,regular,2,,Coaches Poll,61,Creighton,Big East,,63,0
2014,regular,2,,Coaches Poll,124,Iowa,Big Ten,,48,0
2014,regular,2,,Coaches Poll,97,Georgetown,Big East,,18,0
2014,regular,2,,Coaches Poll,25,Boise State,Mountain West,,14,0
2014,regular,2,,Coaches Poll,40,California,Pac-12,,14,0
2014,regular,2,,Coaches Poll,229,Pittsburgh,ACC,,13,0
2014,regular,2,,Coaches Poll,56,Colorado,Pac-12,,12,0
2014,regular,2,,Coaches Poll,107,Harvard,Ivy,,10,0
2014,regular,2,,Coaches Poll,177,Missouri,SEC,,5,0
2014,regular,2,,Coaches Poll,118,Illinois,Big Ten,,4,0
2014,regular,2,,Coaches Poll,338,Villanova,Big East,,3,0
2014,regular,2,,Coaches Poll,136,LSU,SEC,,3,0
2014,regular,2,,Coaches Poll,125,Iowa State,Big 12,,3,0
2014,regular,2,,Coaches Poll,252,Saint Louis,A-10,,2,0
2014,regular,2,,Coaches Poll,10,Arizona State,Pac-12,,2,0
2014,regular,2,,Coaches Poll,253,Saint Mary's,WCC,,1,0
2014,regular,2,,Coaches Poll,161,Massachusetts,A-10,,1,0
2014,regular,2,,Coaches Poll,98,Georgia,SEC,,1,0
2014,regular,3,,AP Top 25,169,Michigan State,Big Ten,1.0,1608,51
2014,regular,3,,AP Top 25,131,Kansas,Big 12,2.0,1523,7
2014,regular,3,,AP Top 25,150,Louisville,American,3.0,1511,7
2014,regular,3,,AP Top 25,135,Kentucky,SEC,4.0,1410,0
2014,regular,3,,AP Top 25,11,Arizona,Pac-12,5.0,1339,0
2014,regular,3,,AP Top 25,72,Duke,ACC,6.0,1320,0
2014,regular,3,,AP Top 25,218,Oklahoma State,Big 12,7.0,1198,0
2014,regular,3,,AP Top 25,216,Ohio State,Big Ten,8.0,1172,0
2014,regular,3,,AP Top 25,286,Syracuse,ACC,9.0,1135,0
2014,regular,3,,AP Top 25,333,VCU,A-10,10.0,928,0
2014,regular,3,,AP Top 25,163,Memphis,American,11.0,871,0
2014,regular,3,,AP Top 25,355,Wisconsin,Big Ten,12.0,763,0
2014,regular,3,,AP Top 25,102,Gonzaga,WCC,13.0,710,0
2014,regular,3,,AP Top 25,352,Wichita State,MVC,14.0,705,0
2014,regular,3,,AP Top 25,170,Michigan,Big Ten,14.0,705,0
2014,regular,3,,AP Top 25,87,Florida,SEC,16.0,619,0
2014,regular,3,,AP Top 25,223,Oregon,Pac-12,17.0,613,0
2014,regular,3,,AP Top 25,314,UConn,American,18.0,600,0
2014,regular,3,,AP Top 25,314,UConn,Big East,18.0,600,0
2014,regular,3,,AP Top 25,191,New Mexico,Mountain West,19.0,353,0
2014,regular,3,,AP Top 25,20,Baylor,Big 12,20.0,342,0
2014,regular,3,,AP Top 25,125,Iowa State,Big 12,21.0,296,0
2014,regular,3,,AP Top 25,313,UCLA,Pac-12,22.0,291,0
2014,regular,3,,AP Top 25,61,Creighton,Big East,23.0,246,0
2014,regular,3,,AP Top 25,200,North Carolina,ACC,24.0,213,0
2014,regular,3,,AP Top 25,157,Marquette,Big East,25.0,144,0
2014,regular,3,,AP Top 25,124,Iowa,Big Ten,,122,0
2014,regular,3,,AP Top 25,121,Indiana,Big Ten,,109,0
2014,regular,3,,AP Top 25,339,Virginia,ACC,,77,0
2014,regular,3,,AP Top 25,107,Harvard,Ivy,,72,0
2014,regular,3,,AP Top 25,25,Boise State,Mountain West,,28,0
2014,regular,3,,AP Top 25,22,Belmont,OVC,,18,0
2014,regular,3,,AP Top 25,10,Arizona State,Pac-12,,13,0
2014,regular,3,,AP Top 25,338,Villanova,Big East,,11,0
2014,regular,3,,AP Top 25,359,Xavier,Big East,,10,0
2014,regular,3,,AP Top 25,292,Tennessee,SEC,,9,0
2014,regular,3,,AP Top 25,229,Pittsburgh,ACC,,7,0
2014,regular,3,,AP Top 25,56,Colorado,Pac-12,,6,0
2014,regular,3,,AP Top 25,177,Missouri,SEC,,5,0
2014,regular,3,,AP Top 25,252,Saint Louis,A-10,,4,0
2014,regular,3,,AP Top 25,173,Minnesota,Big Ten,,4,0
2014,regular,3,,AP Top 25,90,Florida State,ACC,,4,0
2014,regular,3,,AP Top 25,51,Cincinnati,American,,3,0
2014,regular,3,,AP Top 25,122,Indiana State,MVC,,2,0
2014,regular,3,,AP Top 25,18,BYU,WCC,,2,0
2014,regular,3,,AP Top 25,161,Massachusetts,A-10,,2,0
2014,regular,3,,AP Top 25,213,Notre Dame,ACC,,1,0
2014,regular,3,,AP Top 25,96,George Washington,A-10,,1,0
2014,regular,3,,Coaches Poll,169,Michigan State,Big Ten,1.0,789,22
2014,regular,3,,Coaches Poll,150,Louisville,American,2.0,761,8
2014,regular,3,,Coaches Poll,131,Kansas,Big 12,3.0,735,2
2014,regular,3,,Coaches Poll,11,Arizona,Pac-12,4.0,684,0
2014,regular,3,,Coaches Poll,135,Kentucky,SEC,5.0,658,0
2014,regular,3,,Coaches Poll,72,Duke,ACC,6.0,630,0
2014,regular,3,,Coaches Poll,286,Syracuse,ACC,7.0,601,0
2014,regular,3,,Coaches Poll,216,Ohio State,Big Ten,8.0,597,0
2014,regular,3,,Coaches Poll,218,Oklahoma State,Big 12,9.0,541,0
2014,regular,3,,Coaches Poll,333,VCU,A-10,10.0,443,0
2014,regular,3,,Coaches Poll,163,Memphis,American,11.0,404,0
2014,regular,3,,Coaches Poll,102,Gonzaga,WCC,12.0,381,0
2014,regular,3,,Coaches Poll,170,Michigan,Big Ten,13.0,362,0
2014,regular,3,,Coaches Poll,87,Florida,SEC,14.0,359,0
2014,regular,3,,Coaches Poll,355,Wisconsin,Big Ten,15.0,332,0
2014,regular,3,,Coaches Poll,352,Wichita State,MVC,16.0,330,0
2014,regular,3,,Coaches Poll,223,Oregon,Pac-12,17.0,275,0
2014,regular,3,,Coaches Poll,314,UConn,American,18.0,265,0
2014,regular,3,,Coaches Poll,314,UConn,Big East,18.0,265,0
2014,regular,3,,Coaches Poll,200,North Carolina,ACC,19.0,208,0
2014,regular,3,,Coaches Poll,191,New Mexico,Mountain West,20.0,180,0
2014,regular,3,,Coaches Poll,20,Baylor,Big 12,21.0,131,0
2014,regular,3,,Coaches Poll,121,Indiana,Big Ten,22.0,129,0
2014,regular,3,,Coaches Poll,61,Creighton,Big East,23.0,111,0
2014,regular,3,,Coaches Poll,313,UCLA,Pac-12,24.0,105,0
2014,regular,3,,Coaches Poll,124,Iowa,Big Ten,25.0,74,0
2014,regular,3,,Coaches Poll,157,Marquette,Big East,,71,0
2014,regular,3,,Coaches Poll,125,Iowa State,Big 12,,49,0
2014,regular,3,,Coaches Poll,339,Virginia,ACC,,42,0
2014,regular,3,,Coaches Poll,25,Boise State,Mountain West,,21,0
2014,regular,3,,Coaches Poll,107,Harvard,Ivy,,20,0
2014,regular,3,,Coaches Poll,229,Pittsburgh,ACC,,19,0
2014,regular,3,,Coaches Poll,97,Georgetown,Big East,,14,0
2014,regular,3,,Coaches Poll,213,Notre Dame,ACC,,13,0
2014,regular,3,,Coaches Poll,56,Colorado,Pac-12,,10,0
2014,regular,3,,Coaches Poll,292,Tennessee,SEC,,9,0
2014,regular,3,,Coaches Poll,40,California,Pac-12,,9,0
2014,regular,3,,Coaches Poll,253,Saint Mary's,WCC,,8,0
2014,regular,3,,Coaches Poll,161,Massachusetts,A-10,,8,0
2014,regular,3,,Coaches Poll,22,Belmont,OVC,,5,0
2014,regular,3,,Coaches Poll,177,Missouri,SEC,,5,0
2014,regular,3,,Coaches Poll,252,Saint Louis,A-10,,5,0
2014,regular,3,,Coaches Poll,10,Arizona State,Pac-12,,3,0
2014,regular,3,,Coaches Poll,338,Villanova,Big East,,2,0
2014,regular,3,,Coaches Poll,329,Utah State,Mountain West,,1,0
2014,regular,3,,Coaches Poll,18,BYU,WCC,,1,0
2014,regular,4,,AP Top 25,169,Michigan State,Big Ten,1.0,1616,56
2014,regular,4,,AP Top 25,131,Kansas,Big 12,2.0,1559,8
2014,regular,4,,AP Top 25,135,Kentucky,SEC,3.0,1445,0
2014,regular,4,,AP Top 25,11,Arizona,Pac-12,4.0,1425,0
2014,regular,4,,AP Top 25,218,Oklahoma State,Big 12,5.0,1347,1
2014,regular,4,,AP Top 25,72,Duke,ACC,6.0,1285,0
2014,regular,4,,AP Top 25,216,Ohio State,Big Ten,7.0,1206,0
2014,regular,4,,AP Top 25,286,Syracuse,ACC,8.0,1161,0
2014,regular,4,,AP Top 25,150,Louisville,American,9.0,1103,0
2014,regular,4,,AP Top 25,355,Wisconsin,Big Ten,10.0,960,0
2014,regular,4,,AP Top 25,102,Gonzaga,WCC,11.0,830,0
2014,regular,4,,AP Top 25,352,Wichita State,MVC,12.0,809,0
2014,regular,4,,AP Top 25,314,UConn,American,13.0,798,0
2014,regular,4,,AP Top 25,314,UConn,Big East,13.0,798,0
2014,regular,4,,AP Top 25,223,Oregon,Pac-12,14.0,731,0
2014,regular,4,,AP Top 25,87,Florida,SEC,15.0,729,0
2014,regular,4,,AP Top 25,200,North Carolina,ACC,16.0,712,0
2014,regular,4,,AP Top 25,125,Iowa State,Big 12,17.0,521,0
2014,regular,4,,AP Top 25,20,Baylor,Big 12,18.0,437,0
2014,regular,4,,AP Top 25,313,UCLA,Pac-12,19.0,416,0
2014,regular,4,,AP Top 25,61,Creighton,Big East,20.0,373,0
2014,regular,4,,AP Top 25,163,Memphis,American,21.0,354,0
2014,regular,4,,AP Top 25,170,Michigan,Big Ten,22.0,238,0
2014,regular,4,,AP Top 25,124,Iowa,Big Ten,23.0,197,0
2014,regular,4,,AP Top 25,161,Massachusetts,A-10,24.0,188,0
2014,regular,4,,AP Top 25,157,Marquette,Big East,25.0,126,0
2014,regular,4,,AP Top 25,191,New Mexico,Mountain West,,82,0
2014,regular,4,,AP Top 25,333,VCU,A-10,,71,0
2014,regular,4,,AP Top 25,90,Florida State,ACC,,63,0
2014,regular,4,,AP Top 25,339,Virginia,ACC,,61,0
2014,regular,4,,AP Top 25,121,Indiana,Big Ten,,47,0
2014,regular,4,,AP Top 25,48,Charlotte,CUSA,,35,0
2014,regular,4,,AP Top 25,25,Boise State,Mountain West,,35,0
2014,regular,4,,AP Top 25,22,Belmont,OVC,,31,0
